odor,gill-spacing,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class
121,99,63,115,107,112,119,119,111,101,119,118,100,112
102,99,63,107,107,119,112,119,111,101,119,118,108,112
102,99,63,107,107,119,119,119,111,101,119,118,100,112
102,99,63,107,115,119,112,119,111,101,119,118,112,112
110,119,63,107,115,119,119,119,116,112,119,115,103,101
115,99,63,107,107,119,119,119,111,101,119,118,112,112
102,99,63,115,115,119,112,119,111,101,119,118,112,112
121,99,63,107,115,119,112,119,111,101,119,118,108,112
115,99,63,107,107,112,119,119,111,101,119,118,108,112
121,99,63,107,107,119,112,119,111,101,119,118,108,112
121,99,63,107,107,119,119,119,111,101,119,118,100,112
102,99,63,107,107,112,119,119,111,101,119,118,112,112
121,99,63,115,107,119,119,119,111,101,119,118,112,112
102,99,63,115,107,112,119,119,111,101,119,118,112,112
115,99,63,115,107,112,119,119,111,101,119,118,100,112
110,119,63,107,115,119,119,119,116,112,119,110,103,101
115,99,63,115,107,119,119,119,111,101,119,118,108,112
102,99,63,115,115,112,119,119,111,101,119,118,108,112
102,99,63,115,107,119,112,119,111,101,119,118,108,112
115,99,63,115,107,112,112,119,111,101,119,118,112,112
110,119,63,115,107,119,119,119,116,112,119,115,103,101
115,99,63,115,115,112,112,119,111,101,119,118,100,112
121,99,63,107,115,112,112,119,111,101,119,118,112,112
102,99,63,115,107,119,119,119,111,101,119,118,112,112
115,99,63,107,107,119,119,119,111,101,119,118,108,112
102,99,63,107,115,112,112,119,111,101,119,118,112,112
121,99,63,107,115,119,119,119,111,101,119,118,100,112
115,99,63,115,107,112,112,119,111,101,119,118,112,112
102,99,63,107,107,112,112,119,111,101,119,118,112,112
115,99,63,115,107,112,112,119,111,101,119,118,100,112
121,99,63,115,115,112,119,119,111,101,119,118,100,112
121,99,63,115,115,112,119,119,111,101,119,118,100,112
121,99,63,115,115,119,112,119,111,101,119,118,108,112
121,99,63,115,115,119,112,119,111,101,119,118,108,112
121,99,63,107,107,119,112,119,111,101,119,118,108,112
102,99,63,115,107,119,119,119,111,101,119,118,108,112
102,99,63,107,115,112,112,119,111,101,119,118,112,112
102,99,63,107,115,112,112,119,111,101,119,118,100,112
115,99,63,115,107,119,112,119,111,101,119,118,100,112
121,99,63,107,107,112,119,119,111,101,119,118,100,112
121,99,63,115,107,119,112,119,111,101,119,118,100,112
115,99,63,115,107,112,112,119,111,101,119,118,108,112
102,99,63,115,115,112,112,119,111,101,119,118,100,112
102,99,63,115,107,112,112,119,111,101,119,118,100,112
121,99,63,115,115,112,112,119,111,101,119,118,108,112
121,99,63,107,115,112,119,119,111,101,119,118,108,112
102,99,63,107,115,119,112,119,111,101,119,118,100,112
115,99,63,115,115,112,119,119,111,101,119,118,108,112
115,99,63,115,107,119,119,119,111,101,119,118,100,112
102,99,63,107,107,112,119,119,111,101,119,118,108,112
121,99,63,107,107,119,112,119,111,101,119,118,112,112
115,99,63,107,107,112,119,119,111,101,119,118,100,112
115,99,63,115,107,112,119,119,111,101,119,118,112,112
102,99,63,107,115,119,119,119,111,101,119,118,100,112
115,99,63,115,107,112,112,119,111,101,119,118,112,112
115,99,63,107,107,112,119,119,111,101,119,118,100,112
121,99,63,115,107,119,119,119,111,101,119,118,100,112
121,99,63,107,115,119,119,119,111,101,119,118,108,112
115,99,63,115,115,119,112,119,111,101,119,118,100,112
115,99,63,115,107,119,119,119,111,101,119,118,108,112
121,99,63,107,107,119,119,119,111,101,119,118,108,112
102,99,63,115,107,112,112,119,111,101,119,118,112,112
110,119,63,107,115,119,119,119,116,112,119,115,103,101
121,99,63,107,115,112,119,119,111,101,119,118,108,112
115,99,63,115,107,112,119,119,111,101,119,118,100,112
121,99,63,115,107,112,112,119,111,101,119,118,100,112
115,99,63,107,107,112,112,119,111,101,119,118,108,112
115,99,63,107,115,112,112,119,111,101,119,118,112,112
121,99,63,115,115,119,112,119,111,101,119,118,112,112
115,99,63,115,107,119,119,119,111,101,119,118,112,112
121,99,63,115,115,119,112,119,111,101,119,118,100,112
102,99,63,107,115,112,119,119,111,101,119,118,112,112
115,99,63,115,115,112,119,119,111,101,119,118,100,112
115,99,63,115,107,112,112,119,111,101,119,118,112,112
102,99,63,115,107,112,112,119,111,101,119,118,108,112
115,99,63,115,107,112,119,119,111,101,119,118,108,112
121,99,63,107,115,119,119,119,111,101,119,118,100,112
115,99,63,107,115,112,119,119,111,101,119,118,112,112
102,99,63,107,115,112,119,119,111,101,119,118,108,112
102,99,63,107,107,112,119,119,111,101,119,118,112,112
110,119,63,107,107,119,119,119,116,112,119,115,103,101
115,99,63,107,107,112,119,119,111,101,119,118,112,112
121,99,63,115,115,112,119,119,111,101,119,118,108,112
102,99,63,115,107,119,112,119,111,101,119,118,100,112
102,99,63,115,115,119,112,119,111,101,119,118,112,112
121,99,63,107,115,112,112,119,111,101,119,118,108,112
115,99,63,115,107,119,112,119,111,101,119,118,100,112
102,99,63,107,107,119,112,119,111,101,119,118,100,112
102,99,63,115,115,112,119,119,111,101,119,118,100,112
102,99,63,115,115,119,112,119,111,101,119,118,108,112
115,99,63,107,115,112,119,119,111,101,119,118,100,112
121,99,63,107,115,119,119,119,111,101,119,118,108,112
115,99,63,107,115,112,112,119,111,101,119,118,112,112
115,99,63,115,115,119,119,119,111,101,119,118,100,112
115,99,63,107,115,112,119,119,111,101,119,118,108,112
121,99,63,115,115,112,119,119,111,101,119,118,112,112
102,99,63,115,107,119,119,119,111,101,119,118,112,112
102,99,63,107,115,112,112,119,111,101,119,118,108,112
102,99,63,107,107,119,119,119,111,101,119,118,112,112
121,99,63,107,115,119,112,119,111,101,119,118,112,112
121,99,63,107,107,119,119,119,111,101,119,118,112,112
115,99,63,115,115,119,112,119,111,101,119,118,100,112
121,99,63,107,115,112,112,119,111,101,119,118,112,112
102,99,63,115,107,112,112,119,111,101,119,118,108,112
115,99,63,115,107,112,119,119,111,101,119,118,100,112
115,99,63,107,107,112,112,119,111,101,119,118,100,112
102,99,63,107,115,112,112,119,111,101,119,118,112,112
102,99,63,115,115,112,119,119,111,101,119,118,112,112
102,99,63,115,107,119,119,119,111,101,119,118,108,112
121,99,63,115,115,112,119,119,111,101,119,118,100,112
102,99,63,115,115,112,112,119,111,101,119,118,112,112
102,99,63,107,115,119,112,119,111,101,119,118,108,112
102,99,63,115,115,112,119,119,111,101,119,118,112,112
102,99,63,115,107,112,119,119,111,101,119,118,108,112
115,99,63,107,115,112,112,119,111,101,119,118,100,112
102,99,63,107,115,119,112,119,111,101,119,118,100,112
121,99,63,107,115,112,112,119,111,101,119,118,100,112
102,99,63,107,107,119,119,119,111,101,119,118,112,112
121,99,63,115,115,119,119,119,111,101,119,118,100,112
102,99,63,115,115,112,119,119,111,101,119,118,112,112
121,99,63,115,115,112,119,119,111,101,119,118,108,112
102,99,63,107,107,119,112,119,111,101,119,118,112,112
121,99,63,107,115,112,112,119,111,101,119,118,112,112
102,99,63,107,107,112,119,119,111,101,119,118,108,112
115,99,63,107,115,112,119,119,111,101,119,118,112,112
115,99,63,107,115,112,119,119,111,101,119,118,112,112
121,99,63,107,115,119,119,119,111,101,119,118,108,112
115,99,63,107,107,112,112,119,111,101,119,118,100,112
121,99,63,115,115,112,112,119,111,101,119,118,108,112
102,99,63,115,115,112,119,119,111,101,119,118,108,112
102,99,63,115,107,119,112,119,111,101,119,118,112,112
102,99,63,115,107,112,112,119,111,101,119,118,100,112
110,119,63,115,107,119,119,119,116,112,119,115,103,101
102,99,63,115,115,112,119,119,111,101,119,118,108,112
102,99,63,107,115,119,112,119,111,101,119,118,108,112
115,99,63,107,115,112,119,119,111,101,119,118,108,112
115,99,63,107,107,112,119,119,111,101,119,118,100,112
102,99,63,107,107,112,112,119,111,101,119,118,112,112
121,99,63,115,115,112,112,119,111,101,119,118,108,112
115,99,63,107,115,119,112,119,111,101,119,118,112,112
102,99,63,107,107,119,112,119,111,101,119,118,108,112
102,99,63,115,107,112,119,119,111,101,119,118,100,112
102,99,63,107,107,112,112,119,111,101,119,118,108,112
102,99,63,107,115,119,112,119,111,101,119,118,108,112
121,99,63,107,107,119,112,119,111,101,119,118,100,112
102,99,63,107,115,119,112,119,111,101,119,118,108,112
102,99,63,115,107,119,119,119,111,101,119,118,112,112
102,99,63,115,115,112,112,119,111,101,119,118,108,112
115,99,63,107,115,119,112,119,111,101,119,118,100,112
102,99,63,115,107,112,119,119,111,101,119,118,100,112
102,99,63,107,107,119,112,119,111,101,119,118,108,112
102,99,63,107,107,112,112,119,111,101,119,118,112,112
102,99,63,115,115,112,112,119,111,101,119,118,112,112
115,99,63,107,107,119,119,119,111,101,119,118,108,112
121,99,63,107,115,119,112,119,111,101,119,118,108,112
121,99,63,107,107,112,119,119,111,101,119,118,112,112
121,99,63,115,115,119,119,119,111,101,119,118,112,112
102,99,63,107,107,119,112,119,111,101,119,118,112,112
121,99,63,107,115,112,119,119,111,101,119,118,112,112
121,99,63,115,115,112,119,119,111,101,119,118,112,112
102,99,63,107,107,119,112,119,111,101,119,118,112,112
102,99,63,115,115,112,112,119,111,101,119,118,100,112
121,99,63,115,115,112,112,119,111,101,119,118,100,112
102,99,63,115,107,119,112,119,111,101,119,118,108,112
115,99,63,115,107,112,112,119,111,101,119,118,100,112
121,99,63,115,107,119,112,119,111,101,119,118,108,112
102,99,63,107,107,112,119,119,111,101,119,118,112,112
110,119,63,107,107,119,119,119,116,112,119,110,103,101
102,99,63,115,115,119,112,119,111,101,119,118,112,112
102,99,63,107,115,119,112,119,111,101,119,118,100,112
121,99,63,107,107,119,119,119,111,101,119,118,112,112
102,99,63,107,115,119,119,119,111,101,119,118,100,112
121,99,63,107,115,112,119,119,111,101,119,118,100,112
102,99,63,115,115,119,119,119,111,101,119,118,108,112
102,99,63,115,107,112,112,119,111,101,119,118,100,112
121,99,63,107,115,112,119,119,111,101,119,118,112,112
110,99,63,115,115,111,111,111,111,112,111,118,108,101
102,99,63,107,115,119,112,119,111,101,119,118,100,112
115,99,63,107,107,112,112,119,111,101,119,118,112,112
121,99,63,107,107,112,112,119,111,101,119,118,108,112
115,99,63,115,107,119,119,119,111,101,119,118,108,112
115,99,63,107,115,119,112,119,111,101,119,118,112,112
102,99,63,107,115,112,112,119,111,101,119,118,108,112
115,99,63,107,107,119,112,119,111,101,119,118,108,112
115,99,63,107,115,119,112,119,111,101,119,118,112,112
121,99,63,107,115,119,119,119,111,101,119,118,112,112
102,99,63,107,115,112,112,119,111,101,119,118,108,112
115,99,63,107,107,112,112,119,111,101,119,118,100,112
102,99,63,107,115,119,112,119,111,101,119,118,112,112
121,99,63,107,107,112,112,119,111,101,119,118,108,112
115,99,63,107,115,112,119,119,111,101,119,118,112,112
121,99,63,107,107,119,119,119,111,101,119,118,112,112
115,99,63,107,107,119,112,119,111,101,119,118,112,112
102,99,63,107,107,119,112,119,111,101,119,118,100,112
121,99,63,107,115,119,119,119,111,101,119,118,100,112
121,99,63,115,107,112,112,119,111,101,119,118,100,112
102,99,63,115,115,119,119,119,111,101,119,118,112,112
110,119,63,107,115,119,119,119,116,112,119,115,103,101
121,99,63,115,115,119,112,119,111,101,119,118,100,112
102,99,63,115,107,119,112,119,111,101,119,118,108,112
121,99,63,115,115,112,112,119,111,101,119,118,108,112
115,99,63,115,107,119,112,119,111,101,119,118,108,112
115,99,63,115,115,119,112,119,111,101,119,118,112,112
102,99,63,115,107,112,119,119,111,101,119,118,108,112
110,119,63,107,107,119,119,119,116,112,119,115,103,101
115,99,63,107,115,119,112,119,111,101,119,118,108,112
115,99,63,115,107,119,119,119,111,101,119,118,112,112
110,119,63,115,107,119,119,119,116,112,119,115,103,101
121,99,63,115,107,112,119,119,111,101,119,118,108,112
115,99,63,107,115,119,119,119,111,101,119,118,108,112
102,99,63,115,107,112,112,119,111,101,119,118,100,112
115,99,63,107,115,119,119,119,111,101,119,118,112,112
102,99,63,107,107,112,112,119,111,101,119,118,100,112
115,99,63,107,107,119,119,119,111,101,119,118,112,112
115,99,63,115,107,112,112,119,111,101,119,118,108,112
115,99,63,115,115,112,119,119,111,101,119,118,108,112
109,99,99,107,121,99,99,119,110,110,119,99,100,112
121,99,63,115,107,112,112,119,111,101,119,118,100,112
121,99,63,115,115,119,119,119,111,101,119,118,100,112
115,99,63,107,107,112,119,119,111,101,119,118,112,112
121,99,63,115,115,112,119,119,111,101,119,118,112,112
102,99,63,107,107,119,119,119,111,101,119,118,112,112
115,99,63,115,115,112,119,119,111,101,119,118,108,112
102,99,63,107,107,119,119,119,111,101,119,118,108,112
115,99,63,115,107,112,119,119,111,101,119,118,112,112
110,99,63,115,115,111,111,110,111,112,121,99,108,101
115,99,63,115,107,112,119,119,111,101,119,118,100,112
115,99,63,115,115,119,112,119,111,101,119,118,108,112
115,99,63,115,115,119,119,119,111,101,119,118,108,112
102,99,63,107,115,112,119,119,111,101,119,118,112,112
121,99,63,107,115,112,112,119,111,101,119,118,100,112
102,99,63,107,107,112,112,119,111,101,119,118,100,112
115,99,63,115,107,119,112,119,111,101,119,118,112,112
121,99,63,115,115,112,112,119,111,101,119,118,112,112
102,99,63,115,107,119,119,119,111,101,119,118,112,112
110,99,63,115,115,111,111,110,111,112,111,118,108,101
115,99,63,107,107,112,112,119,111,101,119,118,112,112
102,99,63,115,115,119,119,119,111,101,119,118,112,112
102,99,63,115,115,119,112,119,111,101,119,118,100,112
121,99,63,107,107,119,119,119,111,101,119,118,112,112
102,99,63,107,115,112,119,119,111,101,119,118,100,112
115,99,63,107,115,112,119,119,111,101,119,118,100,112
102,99,63,115,107,119,112,119,111,101,119,118,108,112
121,99,63,115,115,119,119,119,111,101,119,118,108,112
115,99,63,115,115,112,119,119,111,101,119,118,100,112
121,99,63,107,115,112,112,119,111,101,119,118,108,112
121,99,63,115,115,119,112,119,111,101,119,118,108,112
121,99,63,115,115,112,112,119,111,101,119,118,108,112
121,99,63,107,115,119,112,119,111,101,119,118,100,112
121,99,63,115,107,112,119,119,111,101,119,118,112,112
110,119,63,115,107,119,119,119,116,112,119,110,103,101
121,99,63,115,107,119,119,119,111,101,119,118,108,112
121,99,63,115,107,112,119,119,111,101,119,118,108,112
102,99,63,115,115,119,112,119,111,101,119,118,100,112
115,99,63,107,107,112,112,119,111,101,119,118,112,112
121,99,63,107,107,112,119,119,111,101,119,118,100,112
102,99,63,107,107,112,112,119,111,101,119,118,112,112
115,99,63,107,107,119,112,119,111,101,119,118,108,112
115,99,63,115,107,119,112,119,111,101,119,118,108,112
121,99,63,107,107,112,112,119,111,101,119,118,108,112
115,99,63,107,115,119,112,119,111,101,119,118,100,112
115,99,63,107,107,112,112,119,111,101,119,118,108,112
102,99,63,115,115,119,119,119,111,101,119,118,108,112
115,99,63,107,107,119,112,119,111,101,119,118,112,112
102,99,63,115,115,119,119,119,111,101,119,118,112,112
102,99,63,115,115,119,112,119,111,101,119,118,108,112
121,99,63,107,115,112,119,119,111,101,119,118,108,112
121,99,63,107,115,112,119,119,111,101,119,118,112,112
121,99,63,107,115,119,112,119,111,101,119,118,112,112
121,99,63,107,107,119,112,119,111,101,119,118,100,112
102,99,63,107,115,112,119,119,111,101,119,118,108,112
102,99,63,115,115,112,112,119,111,101,119,118,112,112
102,99,63,107,107,112,119,119,111,101,119,118,100,112
115,99,63,115,107,119,119,119,111,101,119,118,108,112
121,99,63,115,107,112,119,119,111,101,119,118,112,112
102,99,63,107,107,119,112,119,111,101,119,118,108,112
121,99,63,115,107,119,112,119,111,101,119,118,100,112
102,99,63,107,115,119,112,119,111,101,119,118,108,112
121,99,63,115,115,119,119,119,111,101,119,118,112,112
115,99,63,115,107,119,119,119,111,101,119,118,100,112
115,99,63,107,107,112,112,119,111,101,119,118,112,112
115,99,63,115,115,119,119,119,111,101,119,118,100,112
121,99,63,115,107,112,119,119,111,101,119,118,112,112
115,99,63,107,115,112,119,119,111,101,119,118,100,112
121,99,63,107,107,119,119,119,111,101,119,118,100,112
121,99,63,107,107,119,119,119,111,101,119,118,108,112
121,99,63,107,115,119,119,119,111,101,119,118,112,112
115,99,63,115,107,112,119,119,111,101,119,118,108,112
102,99,63,107,107,119,112,119,111,101,119,118,100,112
115,99,63,115,107,119,119,119,111,101,119,118,112,112
102,99,63,115,107,119,112,119,111,101,119,118,112,112
115,99,63,107,107,112,112,119,111,101,119,118,108,112
115,99,63,115,107,112,112,119,111,101,119,118,100,112
102,99,63,107,115,112,112,119,111,101,119,118,108,112
115,99,63,107,107,112,119,119,111,101,119,118,108,112
102,99,63,115,107,112,119,119,111,101,119,118,112,112
121,99,63,107,115,119,112,119,111,101,119,118,100,112
121,99,63,107,107,119,112,119,111,101,119,118,100,112
102,99,63,115,107,119,112,119,111,101,119,118,100,112
115,99,63,107,107,112,112,119,111,101,119,118,100,112
102,99,63,107,115,119,119,119,111,101,119,118,100,112
102,99,63,107,115,112,112,119,111,101,119,118,100,112
115,99,63,115,115,112,112,119,111,101,119,118,100,112
102,99,63,115,107,119,119,119,111,101,119,118,100,112
102,99,63,107,107,119,112,119,111,101,119,118,100,112
121,99,63,115,115,119,112,119,111,101,119,118,100,112
115,99,63,107,115,119,112,119,111,101,119,118,108,112
102,99,63,115,115,112,112,119,111,101,119,118,112,112
115,99,63,115,107,112,112,119,111,101,119,118,112,112
121,99,63,115,115,119,119,119,111,101,119,118,100,112
110,119,63,107,115,119,119,119,116,112,119,110,103,101
115,99,63,107,115,119,119,119,111,101,119,118,100,112
102,99,63,115,115,112,119,119,111,101,119,118,108,112
121,99,63,107,107,112,119,119,111,101,119,118,108,112
121,99,63,115,115,112,112,119,111,101,119,118,100,112
121,99,63,115,107,119,119,119,111,101,119,118,100,112
102,99,63,107,115,119,119,119,111,101,119,118,112,112
121,99,63,107,107,119,119,119,111,101,119,118,108,112
110,119,63,115,107,119,119,119,116,112,119,110,103,101
102,99,63,107,115,119,112,119,111,101,119,118,108,112
102,99,63,115,107,119,112,119,111,101,119,118,108,112
121,99,63,115,115,119,119,119,111,101,119,118,112,112
121,99,63,107,107,112,119,119,111,101,119,118,112,112
121,99,63,107,115,112,112,119,111,101,119,118,112,112
